date,open,high,low,close,volume,title,description,title_sentiment,desc_sentiment,daily_change_pct,market_sentiment,next_day_change_pct,next_day_sentiment
2019-01-29 13:01:07.125,629.5,636.88,620.04,621.97,3387420.0,"D-Street Buzz: Nifty Energy in red dragged by RIL; PSU banks gain led by BOI, Adani Ports spikes 5%","The top gainers from NSE included Adani Ports, Zee Entertainment, Sun Pharma, Cipla and Bajaj Finserv while the top losers included Indiabulls Housing Finance which was down 5 percent followed by Eicher Motors, Reliance Industries, Power Grid and YES Bank.",positive,neutral,-1.196187450357422,negative,-2.1652093142436155,negative
2019-01-29 18:00:28.469,629.5,636.88,620.04,621.97,3387420.0,"Bajaj Finserv Q3 profit grows 16% YoY to Rs 851 crore, total income up 39% at Rs 11,142 crore","Consolidated total income for the quarter jumped 39 per cent to Rs 11,142 crore.",positive,positive,-1.196187450357422,negative,-2.1652093142436155,negative
2019-01-29 18:01:34.835,629.5,636.88,620.04,621.97,3387420.0,Bajaj Finserv Q3 beats tight liquidity: Top highlights,"Total expenses for October-December read Rs 8,918.05 crore against Rs 6,296.14 a year ago. ",positive,negative,-1.196187450357422,negative,-2.1652093142436155,negative
2019-01-30 13:00:18.387,624.42,626.89,605.0,610.9,3775840.0,"Should you buy Axis Bank, HCL Tech, HDFC, Bajaj Finance, Bajaj Finserv post Q3 results?",CLSA maintained ‘buy on Axis Bank with a revised target price of Rs 840 from Rs 800 earlier. ,neutral,positive,-2.1652093142436155,negative,-0.2139159685821038,neutral
2019-02-13 13:00:36.935,611.9,614.05,602.5,604.5,1981490.0,"D-Street Buzz: Nifty Media in red dragged by Zee Entertainment; Adani Ports jumps 5%, midcaps gain","The top gainers from NSE included Adani Ports, Indiabulls Housing Finance, UPL, ITC and Bajaj Finserv while the top losers included Bharti Infratel, HPCL, BPCL, Hero MotoCorp and Zee Entertainment.",positive,neutral,-1.209347932668733,negative,0.3305785123966942,neutral
2019-03-01 18:00:06.527,648.0,654.0,642.81,643.4,2219520.0,"Movers & Shakers: Volumes of SBI Life, Bajaj Finserv, Andhra Cements surge the most","SBI Life Insurance Company was trading with volumes of 98,243,219 shares, compared to its five day average of 9,158 shares while Bajaj Finserv was trading with volumes of 311,830 shares, compared to its five day average of 17,169 shares, an increase of 1,716.22 percent.",positive,positive,-0.70987654320988,neutral,2.5326086956521654,positive
2019-03-13 18:02:10.787,690.0,695.5,685.77,693.5,1812000.0,Rahul Bajaj Resigns As Bajaj Finserv Chairman,He will take over as Chairman Emeritus of Bajaj Finserv from May.,neutral,neutral,0.5072463768115941,neutral,0.1156069364161784,neutral
2019-03-14 10:02:09.032,690.0,695.5,685.77,693.5,1812000.0,Rahul Bajaj resigns as Bajaj Finserv chairman,To takeover as chairman emeritus,neutral,neutral,0.5072463768115941,neutral,0.1156069364161784,neutral
2019-03-14 13:02:29.824,692.0,700.4,690.0,692.8,2193260.0,Rahul Bajaj resigns as Bajaj Finserv Chairman,"His appointment as Chairman Emeritus will be effective from May 16, 2019.",neutral,neutral,0.1156069364161784,neutral,0.7317073170731739,neutral
2019-04-03 18:00:12.842,741.15,742.2,728.2,731.34,2021220.0,"D-Street Buzz: PSU banks fall led by SBI, PNB; Maruti jumps 2%, oil & gas stocks drag","The top Nifty gainers include Indiabulls Housing Finance, Maruti Suzuki, Bajaj Finserv, HCL Tech and Tata Steel while BPCL, Zee Entertainment, IOC, GAIL India and State Bank of India are the top losers.",neutral,neutral,-1.3236187006678737,negative,0.7891156462584972,neutral
2019-04-05 18:00:49.707,735.0,742.05,732.04,740.8,1701430.0,"Bajaj Finance, Bajaj Finserv hit new highs on AUM growth expectations","In the past three months, Bajaj Finance (up 22 per cent) and Bajaj Finserv (up 16 per cent) have outperformed the Sensex, which gained 8 per cent during the same period",positive,positive,0.7891156462584972,neutral,-1.5795558423401623,negative
2019-04-09 23:02:09.541,737.39,744.5,734.5,743.5,1654630.0,Bajaj Finserv to ramp up digital offerings of insurance biz in next 12 months: CEO Sanjiv Bajaj,"Will also expand digital lending into Tier 3 and Tier 4 towns, says Sanjiv Bajaj",neutral,positive,0.8285981637939237,neutral,1.893658602331687,positive
2019-04-12 13:02:15.800,757.2,759.49,750.6,756.2,1806970.0,"D-Street Buzz: IT stocks gain led by Wipro; Tata Motors dargs, Infosys most active","Bajaj Finserv, ICICI Lombard General Insurance, Mstc and OCL Iron and Steel hit 52-week high on NSE while Ballarpur Industries, IL&FS Transportation Networks, Mercator and Reliance Communications hit new 52-week low.",positive,positive,-0.1320655044902271,neutral,-1.1741424802110787,negative
2019-04-25 13:00:11.596,768.51,774.72,762.5,769.99,1092560.0,"RIL, Titan, HCL Tech, UPL, Ultratech, Bajaj Finserv hit fresh record highs","Besides six stocks from Nifty 50 index, Bata India, DCB Bank, Fine Organic Industries and SRF from the Nifty 500 index too hit new all-time highs today.",positive,neutral,0.1925804478796656,neutral,-2.670569341553127,negative
2019-05-08 13:00:22.862,730.5,749.4,727.8,749.4,2381770.0,"D-St Buzz: Over 150 stocks hit new 52-week low on NSE; RIL, Zee Ent fall 2-5% each","The top Nifty gainers include UPL, JSW Steel, BPCL, Indian Oil Corporation and Power Grid while BPCL, Zee Entertainment, Vedanta, Reliance Industries, Bajaj Finserv and Dr Reddy's Labs are the top losers.",negative,neutral,2.587268993839833,positive,-1.2808539026017374,negative
2019-05-08 13:01:34.705,730.5,749.4,727.8,749.4,2381770.0,Bajaj Finserv at four-week low; technicals suggest more downside,"Shares of Bajaj Finserv Limited fell as much as 2.33 per cent to Rs 7,386.05, the lowest since April 10.The stock broke below a support at Rs 7,470.94.The breakdown suggests that in a couple of days t",negative,negative,2.587268993839833,positive,-1.2808539026017374,negative
2019-05-16 10:02:25.018,748.38,766.32,742.2,766.32,3557390.0,"Hindalco, JSW Energy, BoI Q4 numbers on Thursday","About 60 companies including Adlabs, Arvind Fashions, Bajaj Finserv, Bajaj Finance, Ballarpur Industries, Bank of India (BoI), Blue Dart, Chambal Fertilizers, Clariant Chem, Control Print, DB Corp, Dh",neutral,neutral,2.3971779042732377,positive,3.960912052117261,positive
2019-05-16 23:01:07.226,767.5,802.97,758.83,797.9,10120940.0,"Bajaj Finserv Q4 profit jumps 32% YoY to Rs 839 crore, total income up 44%","Total income jumped 44 per cent to Rs 12,995 crore during the quarter under review.",positive,positive,3.960912052117261,positive,2.16857000993049,positive
2019-05-17 10:01:20.426,767.5,802.97,758.83,797.9,10120940.0,Bajaj Finserv Q4 net profit up 32% at Rs 839 crore; revenue up 44%,"Total revenue grew by 44 per cent to Rs 12,995 crore in the fourth quarter of last fiscal as compared with Rs 9,055 crore in the year-ago period",positive,positive,3.960912052117261,positive,2.16857000993049,positive
2019-05-17 18:01:56.729,767.5,802.97,758.83,797.9,10120940.0,"D-St Buzz: FMCG stocks rally led by Godrej Cons, Tata Global; Maruti jumps 2%, pharma drags","The top Nifty gainers included Bajaj Finance, Bajaj Finserv, Hero MotoCorp, HUL and Maruti Suzuki while Hindalco Industries, Vedanta, Adani Ports, Dr Reddy's and Sun Pharma are the top losers.",positive,neutral,3.960912052117261,positive,2.16857000993049,positive
2019-05-21 10:01:10.870,823.9,833.5,810.01,817.0,3791130.0,"Stocks in the news: TechM, Adani Green, DLF, Tata Motors, HPCL and Jet Airways","Edelweiss has downgraded Bajaj Finserv to reduce and revised target price to Rs 6,481 . ",neutral,negative,-0.8374802767326104,neutral,0.2562850866487701,neutral
2019-06-17 13:00:08.299,814.4,827.5,813.0,824.0,1346900.0,Secure your monsoon trek with Pocket Insurance from Bajaj Finserv,Pune (Maharashtra) [India] June 17 (ANI/BusinessWire India): The monsoon season is one of the best times to go for a one-day hike or a multiple-day trekking excursion as it helps you explore and enjoy nature at its best.,neutral,positive,1.178781925343814,positive,-0.6650573325286652,neutral
2019-06-18 18:00:41.362,828.5,831.0,819.13,822.99,1303080.0,Tackle any financial emergency with instant personal loan by Bajaj Finserv,"Pune (Maharashtra) [India] June 18(ANI/BusinessWire/India): There comes a time in everyone's life, when no matter how prepared you are, a financial emergency strikes.",neutral,neutral,-0.6650573325286652,neutral,3.1062736945089857,positive
2019-06-20 13:01:07.501,838.2,845.9,836.35,838.3,2307580.0,Prepare for pilgrimage season with Pocket Insurance from Bajaj Finserv,"Pune (Maharashtra) [India] June 20 (ANI/BusinessWire India): India has several religious sites that attract thousands of pilgrims as well as tourists throughout the year. You can plan to go on the upcoming Amarnath Yatra, make a trip to Kedarnath, Ajmer, Rameswaram, Puri or even embark on the Hajj pilgrimage overseas. Although these pilgrimages evoke a great spiritual experience, going on such journeys also require you to be prepared for any travel emergencies that could arise on the way.",neutral,neutral,0.0119303268909459,neutral,-0.2073304418283219,neutral
2019-06-21 13:00:22.875,838.2,845.9,836.35,838.3,2307580.0,Travel smart this monsoon with Bajaj Finserv RBL Bank SuperCard,"Pune (Maharashtra) [India] June 21(ANI/BusinessWire India): Bajaj Finance Limited, the lending arm of Bajaj Finserv has launched some exciting offers on their Bajaj Finserv RBL Bank SuperCard to make your monsoon season more vibrant.",neutral,positive,0.0119303268909459,neutral,-0.2073304418283219,neutral
2019-06-24 18:01:57.620,835.0,839.97,832.7,833.6,1088720.0,Hold Bajaj Finserv; target of Rs 8500: ICICI Direct,"ICICI Direct recommended hold rating on Bajaj Finserv with a target price of Rs 8500 in its research report dated May 17, 2019.

",neutral,positive,-0.1676646706586799,neutral,0.986846049618094,positive
2019-06-24 23:01:19.773,835.0,839.97,832.7,833.6,1088720.0,Win Big in this Cricket World Cup with Bajaj Finserv's #EMINetworkPowerplay,"Pune (Maharashtra) [India] June 24 (ANI/BusinessWire India): Bajaj Finance, the lending arm of Bajaj Finserv, has announced its #EMINetworkPowerplay campaign.",neutral,neutral,-0.1676646706586799,neutral,0.986846049618094,positive
